,PORTFOLIOCODE,HISTORYDATE,CURRENCYCODE,CURRENCY,PERFORMANCECATEGORY,PERFORMANCECATEGORYNAME,PERFORMANCETYPE,PERFORMANCEINCEPTIONDATE,PORTFOLIOINCEPTIONDATE,PERFORMANCEFREQUENCY,PERFORMANCEFACTOR
1593,PORT006,2025-02-25,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-02-24,2024-12-16,D,-0.00036377697217526705
1594,PORT006,2025-02-26,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-02-25,2024-12-16,D,0.0018195467700909962
1595,PORT006,2025-02-26,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-02-25,2024-12-16,D,0.0018195467700909962
1596,PORT006,2025-02-27,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-02-26,2024-12-16,D,-0.013076665505722063
1597,PORT006,2025-02-27,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-02-26,2024-12-16,D,-0.013076665505722063
1598,PORT006,2025-02-28,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-02-27,2024-12-16,D,0.008097140696972094
1599,PORT006,2025-02-28,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-02-27,2024-12-16,D,0.008097140696972094
1600,PORT006,2025-03-03,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-02-28,2024-12-16,D,-0.009857559563038132
1601,PORT006,2025-03-03,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-02-28,2024-12-16,D,-0.009857559563038132
1602,PORT006,2025-03-04,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-03,2024-12-16,D,-0.006268439197391618
1603,PORT006,2025-03-04,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-03,2024-12-16,D,-0.006268439197391618
1604,PORT006,2025-03-05,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-04,2024-12-16,D,0.014842285981688574
1605,PORT006,2025-03-05,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-04,2024-12-16,D,0.014842285981688574
1606,PORT006,2025-03-06,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-05,2024-12-16,D,-0.01279708872351093
1607,PORT006,2025-03-06,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-05,2024-12-16,D,-0.01279708872351093
1608,PORT006,2025-03-07,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-06,2024-12-16,D,0.005555541427047173
1609,PORT006,2025-03-07,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-06,2024-12-16,D,0.005555541427047173
1610,PORT006,2025-03-10,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-07,2024-12-16,D,-0.022467724183192872
1611,PORT006,2025-03-10,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-07,2024-12-16,D,-0.022467724183192872
1612,PORT006,2025-03-11,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-10,2024-12-16,D,-0.004144710118951234
1613,PORT006,2025-03-11,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-10,2024-12-16,D,-0.004144710118951234
1614,PORT006,2025-03-12,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-11,2024-12-16,D,0.004918621235927345
1615,PORT006,2025-03-12,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-11,2024-12-16,D,0.004918621235927345
1616,PORT006,2025-03-13,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-12,2024-12-16,D,-0.009789165440881598
1617,PORT006,2025-03-13,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-12,2024-12-16,D,-0.009789165440881598
1618,PORT006,2025-03-14,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-13,2024-12-16,D,0.017870769366442607
1619,PORT006,2025-03-14,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-13,2024-12-16,D,0.017870769366442607
1620,PORT006,2025-03-17,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-14,2024-12-16,D,0.008591689888060028
1621,PORT006,2025-03-17,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-14,2024-12-16,D,0.008591689888060028
1622,PORT006,2025-03-18,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-17,2024-12-16,D,-0.005555541427047173
1623,PORT006,2025-03-18,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-17,2024-12-16,D,-0.005555541427047173
1624,PORT006,2025-03-19,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-18,2024-12-16,D,0.007448746843551124
1625,PORT006,2025-03-19,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-18,2024-12-16,D,0.007448746843551124
1626,PORT006,2025-03-20,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-19,2024-12-16,D,-0.0036968013656757392
1627,PORT006,2025-03-20,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-19,2024-12-16,D,-0.0036968013656757392
1628,PORT006,2025-03-21,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-20,2024-12-16,D,-0.0018553299812124058
1629,PORT006,2025-03-21,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-20,2024-12-16,D,-0.0018553299812124058
1630,PORT006,2025-03-24,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-21,2024-12-16,D,0.01003719188076424
1631,PORT006,2025-03-24,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-21,2024-12-16,D,0.01003719188076424
1632,PORT006,2025-03-25,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-24,2024-12-16,D,0.001472175490113914
1633,PORT006,2025-03-25,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-24,2024-12-16,D,0.001472175490113914
1634,PORT006,2025-03-26,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-25,2024-12-16,D,-0.009555249183436088
1635,PORT006,2025-03-26,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-25,2024-12-16,D,-0.009555249183436088
1636,PORT006,2025-03-27,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-26,2024-12-16,D,-0.0011131979887274435
1637,PORT006,2025-03-27,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-26,2024-12-16,D,-0.0011131979887274435
1638,PORT006,2025-03-28,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-27,2024-12-16,D,-0.01448734727129053
1639,PORT006,2025-03-28,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-27,2024-12-16,D,-0.01448734727129053
1640,PORT006,2025-03-31,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-28,2024-12-16,D,0.0
1641,PORT006,2025-03-31,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-28,2024-12-16,D,0.0
1642,PORT006,2025-04-01,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-31,2024-12-16,D,0.003392391641859005
1643,PORT006,2025-04-01,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-31,2024-12-16,D,0.003392391641859005
1644,PORT006,2025-04-02,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-01,2024-12-16,D,0.005259180512199757
1645,PORT006,2025-04-02,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-01,2024-12-16,D,0.005259180512199757
1646,PORT006,2025-04-03,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-02,2024-12-16,D,-0.033632272452632894
1647,PORT006,2025-04-03,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-02,2024-12-16,D,-0.033632272452632894
1648,PORT006,2025-04-04,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-03,2024-12-16,D,-0.05143077696501164
1649,PORT006,2025-04-04,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-03,2024-12-16,D,-0.05143077696501164
1650,PORT006,2025-04-07,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-04,2024-12-16,D,-0.01222996885493377
1651,PORT006,2025-04-07,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-04,2024-12-16,D,-0.01222996885493377
1652,PORT006,2025-04-08,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-07,2024-12-16,D,-0.011555872248730226
1653,PORT006,2025-04-08,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-07,2024-12-16,D,-0.011555872248730226
1654,PORT006,2025-04-09,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-08,2024-12-16,D,0.06972860221692034
1655,PORT006,2025-04-09,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-08,2024-12-16,D,0.06972860221692034
1656,PORT006,2025-04-10,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-09,2024-12-16,D,-0.02224830536695277
1657,PORT006,2025-04-10,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-09,2024-12-16,D,-0.02224830536695277
1658,PORT006,2025-04-11,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-10,2024-12-16,D,0.01796410286007899
1659,PORT006,2025-04-11,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-10,2024-12-16,D,0.01796410286007899
1660,PORT006,2025-04-14,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-11,2024-12-16,D,0.009803921568627416
1661,PORT006,2025-04-14,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-11,2024-12-16,D,0.009803921568627416
1662,PORT006,2025-04-15,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-14,2024-12-16,D,0.0015534336127123183
1663,PORT006,2025-04-15,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-14,2024-12-16,D,0.0015534336127123183
1664,PORT006,2025-04-16,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-15,2024-12-16,D,-0.012795727775876231
1665,PORT006,2025-04-16,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-15,2024-12-16,D,-0.012795727775876231
1666,PORT006,2025-04-17,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-16,2024-12-16,D,0.005106090840141464
1667,PORT006,2025-04-17,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-16,2024-12-16,D,0.005106090840141464
1668,PORT006,2025-04-21,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-17,2024-12-16,D,-0.01250487272044265
1669,PORT006,2025-04-21,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-17,2024-12-16,D,-0.01250487272044265
1670,PORT006,2025-04-22,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-21,2024-12-16,D,0.01859910189317371
1671,PORT006,2025-04-22,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-21,2024-12-16,D,0.01859910189317371
1672,PORT006,2025-04-23,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-22,2024-12-16,D,0.010878037650943861
1673,PORT006,2025-04-23,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-22,2024-12-16,D,0.010878037650943861
1674,PORT006,2025-04-24,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-23,2024-12-16,D,0.016141432317639648
1675,PORT006,2025-04-24,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-23,2024-12-16,D,0.016141432317639648
1676,PORT006,2025-04-25,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-24,2024-12-16,D,0.004160313947847216
1677,PORT006,2025-04-25,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-24,2024-12-16,D,0.004160313947847216
1678,PORT006,2025-04-28,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-25,2024-12-16,D,0.0030131798871912974
1679,PORT006,2025-04-28,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-25,2024-12-16,D,0.0030131798871912974
1680,PORT006,2025-04-29,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-28,2024-12-16,D,0.004130702734441938
1681,PORT006,2025-04-29,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-28,2024-12-16,D,0.004130702734441938
1682,PORT006,2025-04-30,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-29,2024-12-16,D,0.0014959205635651784
1683,PORT006,2025-04-30,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-29,2024-12-16,D,0.0014959205635651784
1684,PORT006,2025-05-01,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-30,2024-12-16,D,0.001493614904896523
1685,PORT006,2025-05-01,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-30,2024-12-16,D,0.001493614904896523
1686,PORT006,2025-05-02,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-01,2024-12-16,D,0.014541364432740789
1687,PORT006,2025-05-02,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-01,2024-12-16,D,0.014541364432740789
1688,PORT006,2025-05-05,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-02,2024-12-16,D,-0.002940092848136344
1689,PORT006,2025-05-05,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-02,2024-12-16,D,-0.002940092848136344
1690,PORT006,2025-05-06,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-05,2024-12-16,D,-0.00405450447495781
1691,PORT006,2025-05-06,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-05,2024-12-16,D,-0.00405450447495781
1692,PORT006,2025-05-07,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-06,2024-12-16,D,0.0
1693,PORT006,2025-05-07,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-06,2024-12-16,D,0.0
1694,PORT006,2025-05-08,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-07,2024-12-16,D,0.0037009763055348976
1695,PORT006,2025-05-08,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-07,2024-12-16,D,0.0037009763055348976
1696,PORT006,2025-05-09,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-08,2024-12-16,D,0.001843629628071941
1697,PORT006,2025-05-09,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-08,2024-12-16,D,0.001843629628071941
1698,PORT006,2025-05-12,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-09,2024-12-16,D,0.020979009688025352
1699,PORT006,2025-05-12,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-09,2024-12-16,D,0.020979009688025352
1700,PORT006,2025-05-13,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-12,2024-12-16,D,0.005046841773740818
1701,PORT006,2025-05-13,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-12,2024-12-16,D,0.005046841773740818
1702,PORT006,2025-05-14,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-13,2024-12-16,D,-0.0007173081426480321
1703,PORT006,2025-05-14,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-13,2024-12-16,D,-0.0007173081426480321
1704,PORT006,2025-05-15,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-14,2024-12-16,D,0.005384049362674448
1705,PORT006,2025-05-15,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-14,2024-12-16,D,0.005384049362674448
1706,PORT006,2025-05-16,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-15,2024-12-16,D,0.004998193091911629
1707,PORT006,2025-05-16,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-15,2024-12-16,D,0.004998193091911629
1708,PORT006,2025-05-19,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-16,2024-12-16,D,0.002131419778168997
1709,PORT006,2025-05-19,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-16,2024-12-16,D,0.002131419778168997
1710,PORT006,2025-05-20,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-19,2024-12-16,D,-0.0014179017893243273
1711,PORT006,2025-05-20,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-19,2024-12-16,D,-0.0014179017893243273
1712,PORT006,2025-05-21,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-20,2024-12-16,D,-0.011359591549788828
1713,PORT006,2025-05-21,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-20,2024-12-16,D,-0.011359591549788828
1714,PORT006,2025-05-22,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-21,2024-12-16,D,0.0
1715,PORT006,2025-05-22,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-21,2024-12-16,D,0.0
1716,PORT006,2025-05-23,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-22,2024-12-16,D,-0.0017953732037450099
1717,PORT006,2025-05-23,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-22,2024-12-16,D,-0.0017953732037450099
1718,PORT006,2025-05-27,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-23,2024-12-16,D,0.014388544491240829
1719,PORT006,2025-05-27,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-23,2024-12-16,D,0.014388544491240829
1720,PORT006,2025-05-28,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-27,2024-12-16,D,-0.006382989372551329
1721,PORT006,2025-05-28,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-27,2024-12-16,D,-0.006382989372551329
1722,PORT006,2025-05-29,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-28,2024-12-16,D,0.003925720956669432
1723,PORT006,2025-05-29,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-28,2024-12-16,D,0.003925720956669432
1724,PORT006,2025-05-30,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-29,2024-12-16,D,-0.0003554326993066015
1725,PORT006,2025-05-30,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-29,2024-12-16,D,-0.0003554326993066015
1726,PORT006,2025-06-02,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-30,2024-12-16,D,0.005689894830617437
1727,PORT006,2025-06-02,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-30,2024-12-16,D,0.005689894830617437
1728,PORT006,2025-06-03,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-02,2024-12-16,D,0.0017680069252670183
1729,PORT006,2025-06-03,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-02,2024-12-16,D,0.0017680069252670183
1730,PORT006,2025-06-04,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-03,2024-12-16,D,0.0028238589453406515
1731,PORT006,2025-06-04,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-03,2024-12-16,D,0.0028238589453406515
1732,PORT006,2025-06-05,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-04,2024-12-16,D,-0.002463910425912763
1733,PORT006,2025-06-05,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-04,2024-12-16,D,-0.002463910425912763
1734,PORT006,2025-06-06,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-05,2024-12-16,D,0.006704323678003554
1735,PORT006,2025-06-06,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-05,2024-12-16,D,0.006704323678003554
1736,PORT006,2025-06-09,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-06,2024-12-16,D,0.0017525144008829763
1737,PORT006,2025-06-09,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-06,2024-12-16,D,0.0017525144008829763
1738,PORT006,2025-06-10,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-09,2024-12-16,D,0.004198769753454901
1739,PORT006,2025-06-10,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-09,2024-12-16,D,0.004198769753454901
1740,PORT006,2025-06-11,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-10,2024-12-16,D,-0.001045320064389954
1741,PORT006,2025-06-11,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-10,2024-12-16,D,-0.001045320064389954
1742,PORT006,2025-06-12,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-11,2024-12-16,D,0.0038367844457216638
1743,PORT006,2025-06-12,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-11,2024-12-16,D,0.0038367844457216638
1744,PORT006,2025-06-13,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-12,2024-12-16,D,-0.01146629311441194
1745,PORT006,2025-06-13,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-12,2024-12-16,D,-0.01146629311441194
1746,PORT006,2025-06-16,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-13,2024-12-16,D,0.0073813384478433886
1747,PORT006,2025-06-16,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-13,2024-12-16,D,0.0073813384478433886
1748,PORT006,2025-06-17,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-16,2024-12-16,D,-0.008374032533005615
1749,PORT006,2025-06-17,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-16,2024-12-16,D,-0.008374032533005615
1750,PORT006,2025-06-18,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-17,2024-12-16,D,0.0003518729364879736
1751,PORT006,2025-06-18,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-17,2024-12-16,D,0.0003518729364879736
1752,PORT006,2025-06-20,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-18,2024-12-16,D,-0.003869173730945641
1753,PORT006,2025-06-20,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-18,2024-12-16,D,-0.003869173730945641
1754,PORT006,2025-06-23,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-20,2024-12-16,D,0.00776840476955698
1755,PORT006,2025-06-23,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-20,2024-12-16,D,0.00776840476955698
1756,PORT006,2025-06-24,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-23,2024-12-16,D,0.0
1757,PORT006,2025-06-24,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-23,2024-12-16,D,0.0
1758,PORT006,2025-06-25,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-24,2024-12-16,D,0.010511535649507575
1759,PORT006,2025-06-25,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-24,2024-12-16,D,0.010511535649507575
1760,PORT006,2025-06-26,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-25,2024-12-16,D,0.008668515904205698
1761,PORT006,2025-06-26,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-25,2024-12-16,D,0.008668515904205698
1762,PORT006,2025-06-27,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-26,2024-12-16,D,0.004125092171032296
1763,PORT006,2025-06-27,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-26,2024-12-16,D,0.004125092171032296
1764,PORT006,2025-06-30,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-27,2024-12-16,D,0.004108210989201666
1765,PORT006,2025-06-30,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-27,2024-12-16,D,0.004108210989201666
1766,PORT006,2025-07-01,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-30,2024-12-16,D,-0.00034095563954483765
1767,PORT006,2025-07-01,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-30,2024-12-16,D,-0.00034095563954483765
1768,PORT006,2025-07-02,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-07-01,2024-12-16,D,0.004433870036437471
1769,PORT006,2025-07-02,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-07-01,2024-12-16,D,0.004433870036437471
1770,PORT006,2025-07-03,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-07-02,2024-12-16,D,0.005093365522728099
1771,PORT006,2025-07-03,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-07-02,2024-12-16,D,0.005093365522728099
1772,PORT006,2025-07-07,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-07-03,2024-12-16,D,-0.009121636969055547
1773,PORT006,2025-07-07,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-07-03,2024-12-16,D,-0.009121636969055547
1774,PORT006,2025-07-08,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-07-07,2024-12-16,D,0.00204566880662993
1775,PORT006,2025-07-08,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-07-07,2024-12-16,D,0.00204566880662993
1776,PORT006,2025-07-09,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-07-08,2024-12-16,D,0.005103828819123413
1777,PORT006,2025-07-09,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-07-08,2024-12-16,D,0.005103828819123413
1778,PORT006,2025-07-10,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-07-09,2024-12-16,D,0.00236965784206955
1779,PORT006,2025-07-10,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-07-09,2024-12-16,D,0.00236965784206955
1780,PORT006,2025-07-11,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-07-10,2024-12-16,D,-0.005065907557815663
1781,PORT006,2025-07-11,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-07-10,2024-12-16,D,-0.005065907557815663
1782,PORT006,2025-07-14,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-07-11,2024-12-16,D,0.0013578043710269494
1783,PORT006,2025-07-14,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-07-11,2024-12-16,D,0.0013578043710269494
1784,PORT006,2025-07-15,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-07-14,2024-12-16,D,-0.005084732831534655
